time,tick,state,phase,transition,playback,moveX,moveY,rootX,rootY,rootZ,yaw,leftX,leftY,leftZ,rightX,rightY,rightZ,hipsYaw,turnPhase,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ
3.550000,106,CombatIdle_v5,0.101200,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.320929,0.132303,5.236565,5.139724,0.109582,4.791712,95.638650,0.000000,5.197768,0.547986,5.153346,5.099827,0.508568,4.865875
3.566667,106,CombatIdle_v5,0.103040,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.316855,0.110984,5.241290,5.115886,0.092649,4.790388,100.297800,0.000000,5.195934,0.528308,5.158044,5.082314,0.491391,4.867517
3.583333,107,CombatIdle_v5,0.104880,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.317689,0.089930,5.244613,5.083053,0.076588,4.784849,106.363700,0.000000,5.196640,0.508920,5.161087,5.061033,0.474360,4.867103
3.600000,107,CombatIdle_v5,0.106720,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.323319,0.069316,5.245371,5.037943,0.061513,4.777471,113.823400,0.000000,5.199211,0.489724,5.161104,5.033776,0.457459,4.864611
3.616667,108,CombatIdle_v5,0.108560,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.332766,0.049789,5.241771,4.976875,0.048062,4.772461,122.638700,0.000000,5.202017,0.470998,5.156390,4.997304,0.441115,4.860729
3.633333,108,CombatIdle_v5,0.110400,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.344556,0.031833,5.231685,4.897756,0.036762,4.776326,132.728600,0.000000,5.202871,0.452777,5.145265,4.948391,0.425569,4.857488
3.650000,109,CombatIdle_v5,0.112240,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.355234,0.016071,5.213177,4.800740,0.028327,4.797467,143.951400,0.000000,5.197793,0.435180,5.126681,4.883493,0.411167,4.858783
3.666667,109,CombatIdle_v5,0.114080,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354918,0.006586,5.210905,4.773467,0.019425,4.810543,147.364400,0.000000,5.194215,0.424114,5.121361,4.861636,0.399902,4.861091
3.683333,110,CombatIdle_v5,0.115920,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810525,147.303700,0.000000,5.194870,0.423258,5.119143,4.861633,0.398341,4.857904
3.700000,110,CombatIdle_v5,0.117760,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354958,0.006716,5.210913,4.773508,0.019555,4.810551,147.252500,0.000000,5.196026,0.422899,5.117226,4.862163,0.397336,4.855236
3.716667,111,CombatIdle_v5,0.119600,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810525,147.211000,0.000000,5.196721,0.422087,5.115578,4.862288,0.395960,4.853073
3.733333,111,CombatIdle_v5,0.121440,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354988,0.006814,5.210923,4.773541,0.019654,4.810561,147.179600,0.000000,5.197922,0.422064,5.114399,4.863011,0.395491,4.851632
3.750000,112,CombatIdle_v5,0.123280,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.158500,0.000000,5.198555,0.421433,5.113557,4.863260,0.394544,4.850806
3.766667,112,CombatIdle_v5,0.125120,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354977,0.006802,5.210942,4.773530,0.019642,4.810580,147.148100,0.000000,5.199696,0.421713,5.113286,4.864141,0.394665,4.850856
3.783333,113,CombatIdle_v5,0.126960,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810525,147.148700,0.000000,5.200267,0.421400,5.113273,4.864557,0.394347,4.851481
3.800000,113,CombatIdle_v5,0.128800,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354920,0.006710,5.210968,4.773472,0.019549,4.810606,147.160500,0.000000,5.201251,0.421819,5.113672,4.865510,0.394928,4.852881
3.816667,114,CombatIdle_v5,0.130640,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810525,147.183900,0.000000,5.201779,0.421806,5.114213,4.866065,0.395214,4.854707
3.833333,114,CombatIdle_v5,0.132480,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354865,0.006635,5.210981,4.773415,0.019474,4.810619,147.219200,0.000000,5.202632,0.422362,5.115223,4.866965,0.396187,4.857241
3.850000,115,CombatIdle_v5,0.134320,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810524,147.266600,0.000000,5.203163,0.422640,5.116374,4.867516,0.396977,4.860096
3.866667,115,CombatIdle_v5,0.136160,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354843,0.006564,5.210970,4.773392,0.019403,4.810608,147.326500,0.000000,5.203955,0.423370,5.118100,4.868246,0.398288,4.863619
3.883333,116,CombatIdle_v5,0.138000,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.399100,0.000000,5.204519,0.423940,5.119948,4.868651,0.399493,4.867406
3.900000,116,CombatIdle_v5,0.139840,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354833,0.006461,5.210967,4.773381,0.019299,4.810605,147.484700,0.000000,5.205385,0.424717,5.122186,4.869232,0.400950,4.871744
3.916667,117,CombatIdle_v5,0.141680,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,147.583600,0.000000,5.206147,0.425483,5.124419,4.869573,0.402401,4.876244
3.933333,117,CombatIdle_v5,0.143520,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354801,0.006357,5.210955,4.773350,0.019193,4.810593,147.696100,0.000000,5.207335,0.426197,5.126894,4.870175,0.403769,4.881170
3.950000,118,CombatIdle_v5,0.145360,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,147.822500,0.000000,5.208582,0.427051,5.129230,4.870678,0.405227,4.886122
3.966667,118,CombatIdle_v5,0.147200,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354772,0.006284,5.210899,4.773320,0.019120,4.810540,147.965600,0.000000,5.210241,0.427615,5.131567,4.871428,0.406316,4.891222
3.983333,119,CombatIdle_v5,0.149040,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,148.118100,0.000000,5.212091,0.428403,5.133690,4.872184,0.407552,4.896241
4.000000,119,CombatIdle_v5,0.150880,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354680,0.006224,5.210813,4.773227,0.019058,4.810452,148.275100,0.000000,5.214381,0.428708,5.135472,4.873141,0.408206,4.901089
4.016667,120,CombatIdle_v5,0.152720,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,148.431700,0.000000,5.216980,0.429293,5.137004,4.874250,0.409080,4.905695
4.033333,120,CombatIdle_v5,0.154560,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354610,0.006195,5.210788,4.773162,0.019032,4.810426,148.580600,0.000000,5.219499,0.429228,5.137784,4.875182,0.409267,4.909412
4.050000,121,CombatIdle_v5,0.156400,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,148.724300,0.000000,5.222429,0.429490,5.138307,4.876412,0.409719,4.912709
4.066667,121,CombatIdle_v5,0.158240,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354631,0.006172,5.210855,4.773183,0.019010,4.810493,148.863200,0.000000,5.225454,0.429087,5.138288,4.877620,0.409426,4.915247
4.083333,122,CombatIdle_v5,0.160080,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,148.997400,0.000000,5.228987,0.429068,5.137993,4.879222,0.409418,4.917217
4.100000,122,CombatIdle_v5,0.161920,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354615,0.006165,5.210894,4.773167,0.019007,4.810531,149.127000,0.000000,5.232832,0.428360,5.137427,4.881011,0.408576,4.918531
4.116667,123,CombatIdle_v5,0.163760,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810525,149.252200,0.000000,5.237186,0.428042,5.136594,4.883238,0.408025,4.919176
4.133333,123,CombatIdle_v5,0.165600,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354570,0.006209,5.210870,4.773121,0.019051,4.810507,149.373200,0.000000,5.241534,0.427060,5.135519,4.885427,0.406739,4.919119
4.150000,124,CombatIdle_v5,0.167440,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,149.490300,0.000000,5.246245,0.426381,5.134238,4.888003,0.405712,4.918447
4.166667,124,CombatIdle_v5,0.169280,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354525,0.006263,5.210836,4.773076,0.019104,4.810472,149.603600,0.000000,5.250536,0.425147,5.132631,4.890236,0.404138,4.917063
4.183333,125,CombatIdle_v5,0.171120,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,149.713400,0.000000,5.255057,0.424136,5.130903,4.892817,0.402770,4.915194
4.200000,125,CombatIdle_v5,0.172960,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354520,0.006226,5.210915,4.773072,0.019065,4.810555,149.819900,0.000000,5.258842,0.422638,5.128916,4.894862,0.400931,4.912742
4.216667,126,CombatIdle_v5,0.174800,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019277,4.810525,149.923300,0.000000,5.262940,0.421460,5.126745,4.897345,0.399328,4.909760
4.233333,126,CombatIdle_v5,0.176640,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354543,0.006266,5.210990,4.773089,0.019103,4.810626,150.023800,0.000000,5.266939,0.419741,5.124641,4.899776,0.396991,4.906436
4.250000,127,CombatIdle_v5,0.178480,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.121700,0.000000,5.271171,0.418328,5.122408,4.902601,0.394850,4.902766
