time,tick,state,phase,transition,playback,moveX,moveY,rootX,rootY,rootZ,yaw,leftX,leftY,leftZ,rightX,rightY,rightZ,hipsYaw,turnPhase,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ
0.341667,9,RelaxedIdle_v5,0.035880,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149765,0.009896,5.280654,5.094068,0.006529,4.953317,88.455290,0.000000,5.093996,0.420722,5.184662,5.016162,0.401631,4.922346
0.350000,10,RelaxedIdle_v5,0.036800,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149777,0.009898,5.280684,5.094110,0.006527,4.953346,88.455290,0.000000,5.094032,0.420721,5.184690,5.016179,0.401630,4.922379
0.358333,10,RelaxedIdle_v5,0.037720,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149788,0.009900,5.280715,5.094153,0.006525,4.953375,88.455290,0.000000,5.094068,0.420719,5.184718,5.016196,0.401628,4.922411
0.366667,10,RelaxedIdle_v5,0.038640,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149797,0.009903,5.280746,5.094196,0.006524,4.953404,88.455290,0.000000,5.094102,0.420717,5.184746,5.016213,0.401627,4.922444
0.375000,10,RelaxedIdle_v5,0.039560,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149807,0.009906,5.280777,5.094239,0.006522,4.953434,88.455290,0.000000,5.094137,0.420716,5.184775,5.016229,0.401626,4.922477
0.383333,11,RelaxedIdle_v5,0.040480,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149816,0.009909,5.280809,5.094281,0.006520,4.953464,88.455290,0.000000,5.094170,0.420714,5.184803,5.016245,0.401625,4.922510
0.391667,11,RelaxedIdle_v5,0.041400,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149823,0.009912,5.280841,5.094324,0.006517,4.953494,88.455290,0.000000,5.094203,0.420712,5.184833,5.016261,0.401623,4.922544
0.400000,11,RelaxedIdle_v5,0.042320,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149830,0.009916,5.280874,5.094366,0.006515,4.953524,88.455290,0.000000,5.094235,0.420710,5.184861,5.016276,0.401621,4.922577
0.408333,11,RelaxedIdle_v5,0.043240,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149837,0.009919,5.280907,5.094408,0.006513,4.953553,88.455290,0.000000,5.094266,0.420708,5.184890,5.016292,0.401620,4.922611
0.416667,12,RelaxedIdle_v5,0.044160,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149843,0.009923,5.280940,5.094450,0.006511,4.953583,88.455290,0.000000,5.094297,0.420706,5.184920,5.016306,0.401618,4.922645
0.425000,12,RelaxedIdle_v5,0.045080,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149848,0.009927,5.280974,5.094491,0.006508,4.953613,88.455290,0.000000,5.094327,0.420704,5.184949,5.016320,0.401616,4.922678
0.433333,12,RelaxedIdle_v5,0.046000,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.149853,0.009931,5.281008,5.094533,0.006506,4.953644,88.455290,0.000000,5.094357,0.420702,5.184978,5.016334,0.401615,4.922712
