time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
0.1500,4,3,ForestGuardian,True,-2089788878,0.8029,False,7.4504,0.0000,3.6250,-0.1835,2.4732,4.4524
0.1583,4,1,ForestGuardian,True,-2089788878,0.3891,False,6.4536,0.0000,5.0000,-0.1635,2.4752,5.3333
0.1583,4,2,ForestGuardian,True,-2089788878,0.8785,False,7.4505,0.0000,6.3752,-0.1891,2.4537,4.3801
0.1583,4,3,ForestGuardian,True,-2089788878,0.8048,False,7.4505,0.0000,3.6248,-0.1827,2.4689,4.3801
0.1667,4,1,ForestGuardian,True,-2089788878,0.3906,False,6.4534,0.0000,5.0000,-0.1635,2.4756,5.3333
0.1667,4,2,ForestGuardian,True,-2089788878,0.8804,False,7.4507,0.0000,6.3754,-0.1882,2.4477,4.3166
0.1667,4,3,ForestGuardian,True,-2089788878,0.8067,False,7.4507,0.0000,3.6246,-0.1818,2.4647,4.3166
0.1750,4,1,ForestGuardian,True,-2089788878,0.3922,False,6.4531,0.0000,5.0000,-0.1636,2.4760,5.3333
0.1750,4,2,ForestGuardian,True,-2089788878,0.8824,False,7.4508,0.0000,6.3756,-0.1872,2.4421,4.2608
0.1750,4,3,ForestGuardian,True,-2089788878,0.8087,False,7.4508,0.0000,3.6244,-0.1807,2.4606,4.2608
0.1833,5,1,ForestGuardian,True,-2089788878,0.3938,False,6.4528,0.0000,5.0000,-0.1636,2.4765,5.3333
0.1833,5,2,ForestGuardian,True,-2089788878,0.8844,False,7.4510,0.0000,6.3758,-0.1861,2.4369,4.2119
0.1833,5,3,ForestGuardian,True,-2089788878,0.8106,False,7.4510,0.0000,3.6242,-0.1796,2.4566,4.2119
0.1917,5,1,ForestGuardian,True,-2089788878,0.3953,False,6.4528,0.0000,5.0000,-0.1637,2.4769,5.3333
0.1917,5,2,ForestGuardian,True,-2089788878,0.8864,False,7.4510,0.0000,6.3758,-0.1851,2.4321,4.1689
0.1917,5,3,ForestGuardian,True,-2089788878,0.8126,False,7.4510,0.0000,3.6242,-0.1785,2.4527,4.1689
0.2000,5,1,ForestGuardian,True,-2089788878,0.3969,False,6.4527,0.0000,5.0000,-0.1637,2.4773,5.3333
0.2000,5,2,ForestGuardian,True,-2089788878,0.8884,False,7.4510,0.0000,6.3758,-0.1841,2.4277,4.1311
0.2000,5,3,ForestGuardian,True,-2089788878,0.8147,False,7.4510,0.0000,3.6242,-0.1774,2.4491,4.1311
0.2083,5,1,ForestGuardian,True,-2089788878,0.3985,False,6.4527,0.0000,5.0000,-0.1637,2.4777,5.3333
0.2083,5,2,ForestGuardian,True,-2089788878,0.8900,False,7.4510,0.0000,6.3758,-0.1711,2.4928,5.3333
0.2083,5,3,ForestGuardian,True,-2089788878,0.8162,False,7.4510,0.0000,3.6242,-0.1678,2.4915,5.3333
0.2167,6,1,ForestGuardian,True,-2089788878,0.4000,False,6.4526,0.0000,5.0000,-0.1638,2.4782,5.3333
0.2167,6,2,ForestGuardian,True,-2089788878,0.8915,False,7.4510,0.0000,6.3759,-0.1711,2.4925,5.3333
