time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
1.8500,55,1,ForestGuardian,True,-2089788878,1.3352,False,6.5500,0.0000,5.0000,-0.1648,2.4683,5.3333
1.8667,55,1,ForestGuardian,True,-2089788878,1.3383,False,6.5500,0.0000,5.0000,-0.1646,2.4682,5.3333
1.8833,56,1,ForestGuardian,True,-2089788878,1.3414,False,6.5500,0.0000,5.0000,-0.1645,2.4682,5.3333
1.9000,56,1,ForestGuardian,True,-2089788878,1.3446,False,6.5500,0.0000,5.0000,-0.1643,2.4683,5.3333
1.9167,57,1,ForestGuardian,True,-2089788878,1.3477,False,6.5500,0.0000,5.0000,-0.1641,2.4685,5.3333
1.9333,57,1,ForestGuardian,True,-2089788878,1.3508,False,6.5500,0.0000,5.0000,-0.1640,2.4687,5.3333
1.9500,58,1,ForestGuardian,True,-2089788878,1.3539,False,6.5500,0.0000,5.0000,-0.1639,2.4689,5.3333
1.9667,58,1,ForestGuardian,True,-2089788878,1.3571,False,6.5500,0.0000,5.0000,-0.1638,2.4692,5.3333
1.9833,59,1,ForestGuardian,True,-2089788878,1.3602,False,6.5500,0.0000,5.0000,-0.1637,2.4695,5.3333
2.0000,59,1,ForestGuardian,True,-2089788878,1.3633,False,6.5500,0.0000,5.0000,-0.1636,2.4698,5.3333
2.0167,60,1,ForestGuardian,True,-2089788878,1.3664,False,6.5000,0.0000,5.0000,-0.1635,2.4702,5.3333
2.0333,60,1,ForestGuardian,True,-2089788878,1.3696,False,6.5000,0.0000,5.0000,-0.1634,2.4707,5.3333
2.0500,61,1,ForestGuardian,True,-2089788878,1.3727,False,6.5000,0.0000,5.0000,-0.1633,2.4712,5.3333
2.0667,61,1,ForestGuardian,True,-2089788878,1.3758,False,6.5000,0.0000,5.0000,-0.1633,2.4718,5.3333
2.0833,62,1,ForestGuardian,True,-2089788878,1.3789,False,6.5000,0.0000,5.0000,-0.1633,2.4725,5.3333
2.1000,62,1,ForestGuardian,True,-2089788878,1.3821,False,6.5000,0.0000,5.0000,-0.1633,2.4733,5.3333
2.1167,63,1,ForestGuardian,True,-2089788878,1.3852,False,6.5000,0.0000,5.0000,-0.1634,2.4741,5.3333
2.1333,63,1,ForestGuardian,True,-2089788878,1.3883,False,6.5000,0.0000,5.0000,-0.1634,2.4749,5.3333
2.1500,64,1,ForestGuardian,True,-2089788878,1.3914,False,6.5000,0.0000,5.0000,-0.1636,2.4758,5.3333
2.1667,64,1,ForestGuardian,True,-2089788878,1.3946,False,6.5000,0.0000,5.0000,-0.1636,2.4767,5.3333
2.1833,65,1,ForestGuardian,True,-2089788878,1.3977,False,6.5000,0.0000,5.0000,-0.1637,2.4775,5.3333
2.2000,65,1,ForestGuardian,True,-2089788878,1.4008,False,6.5000,0.0000,5.0000,-0.1638,2.4784,5.3333
2.2167,66,1,ForestGuardian,True,-2089788878,1.4039,False,6.5000,0.0000,5.0000,-0.1639,2.4794,5.3333
2.2333,66,1,ForestGuardian,True,-2089788878,1.4071,False,6.5000,0.0000,5.0000,-0.1640,2.4804,5.3333
2.2500,67,1,ForestGuardian,True,-2089788878,1.4102,False,6.5000,0.0000,5.0000,-0.1641,2.4815,5.3333
2.2667,67,1,ForestGuardian,True,-2089788878,1.4133,False,6.5000,0.0000,5.0000,-0.1642,2.4826,5.3333
2.2833,68,1,ForestGuardian,True,-2089788878,1.4164,False,6.5000,0.0000,5.0000,-0.1644,2.4838,5.3333
2.3000,68,1,ForestGuardian,True,-2089788878,1.4196,False,6.5000,0.0000,5.0000,-0.1645,2.4849,5.3333
2.3167,69,1,ForestGuardian,True,-2089788878,1.4227,False,6.5000,0.0000,5.0000,-0.1647,2.4861,5.3333
2.3333,69,1,ForestGuardian,True,-2089788878,1.4258,False,6.5000,0.0000,5.0000,-0.1649,2.4871,5.3333
2.3500,70,1,ForestGuardian,True,-2089788878,1.4289,False,6.5000,0.0000,5.0000,-0.1650,2.4881,5.3333
2.3667,70,1,ForestGuardian,True,-2089788878,1.4321,False,6.5000,0.0000,5.0000,-0.1652,2.4890,5.3333
2.3833,71,1,ForestGuardian,True,-2089788878,1.4352,False,6.5000,0.0000,5.0000,-0.1653,2.4898,5.3333
2.4000,71,1,ForestGuardian,True,-2089788878,1.4383,False,6.5000,0.0000,5.0000,-0.1655,2.4906,5.3333
2.4167,72,1,ForestGuardian,True,-2089788878,1.4414,False,6.5000,0.0000,5.0000,-0.1656,2.4912,5.3333
2.4333,72,1,ForestGuardian,True,-2089788878,1.4446,False,6.5000,0.0000,5.0000,-0.1658,2.4918,5.3333
2.4500,73,1,ForestGuardian,True,-2089788878,1.4477,False,6.5000,0.0000,5.0000,-0.1659,2.4923,5.3333
2.4667,73,1,ForestGuardian,True,-2089788878,1.4508,False,6.5000,0.0000,5.0000,-0.1660,2.4927,5.3333
2.4833,74,1,ForestGuardian,True,-2089788878,1.4539,False,6.5000,0.0000,5.0000,-0.1661,2.4931,5.3333
2.5000,74,1,ForestGuardian,True,-2089788878,1.4571,False,6.5000,0.0000,5.0000,-0.1662,2.4935,5.3333
2.5167,75,1,ForestGuardian,True,-2089788878,1.4602,False,6.5000,0.0000,5.0000,-0.1663,2.4939,5.3333
2.5333,75,1,ForestGuardian,True,-2089788878,1.4633,False,6.5000,0.0000,5.0000,-0.1663,2.4942,5.3333
2.5500,76,1,ForestGuardian,True,-2089788878,1.4664,False,6.5000,0.0000,5.0000,-0.1664,2.4946,5.3333
2.5667,76,1,ForestGuardian,True,-2089788878,1.4696,False,6.5000,0.0000,5.0000,-0.1665,2.4949,5.3333
2.5833,77,1,ForestGuardian,True,-2089788878,1.4727,False,6.5000,0.0000,5.0000,-0.1666,2.4952,5.3333
2.6000,77,1,ForestGuardian,True,-2089788878,1.4758,False,6.5000,0.0000,5.0000,-0.1667,2.4955,5.3333
2.6167,78,1,ForestGuardian,True,-2089788878,1.4789,False,6.5000,0.0000,5.0000,-0.1668,2.4958,5.3333
2.6333,78,1,ForestGuardian,True,-2089788878,1.4821,False,6.5000,0.0000,5.0000,-0.1669,2.4960,5.3333
2.6500,79,1,ForestGuardian,True,-2089788878,1.4852,False,6.5000,0.0000,5.0000,-0.1670,2.4962,5.3333
2.6667,79,1,ForestGuardian,True,-2089788878,1.4883,False,6.5000,0.0000,5.0000,-0.1671,2.4963,5.3333
2.6833,80,1,ForestGuardian,True,-2089788878,1.4914,False,6.5000,0.0000,5.0000,-0.1672,2.4964,5.3333
2.7000,80,1,ForestGuardian,True,-2089788878,1.4946,False,6.5000,0.0000,5.0000,-0.1672,2.4964,5.3333
2.7167,81,1,ForestGuardian,True,-2089788878,1.4977,False,6.5000,0.0000,5.0000,-0.1673,2.4963,5.3333
2.7333,81,1,ForestGuardian,True,-2089788878,1.5008,False,6.5000,0.0000,5.0000,-0.1674,2.4963,5.3333
2.7500,82,1,ForestGuardian,True,-2089788878,1.5039,False,6.5000,0.0000,5.0000,-0.1675,2.4962,5.3333
2.7667,82,1,ForestGuardian,True,-2089788878,1.5071,False,6.5000,0.0000,5.0000,-0.1676,2.4960,5.3333
2.7833,83,1,ForestGuardian,True,-2089788878,1.5102,False,6.5000,0.0000,5.0000,-0.1677,2.4957,5.3333
2.8000,83,1,ForestGuardian,True,-2089788878,1.5133,False,6.5000,0.0000,5.0000,-0.1677,2.4954,5.3333
2.8167,84,1,ForestGuardian,True,-2089788878,1.5164,False,6.5000,0.0000,5.0000,-0.1678,2.4950,5.3333
2.8333,84,1,ForestGuardian,True,-2089788878,1.5196,False,6.5000,0.0000,5.0000,-0.1678,2.4950,5.3333
2.8500,85,1,ForestGuardian,True,-2089788878,1.5227,False,6.5000,0.0000,5.0000,-0.1679,2.4949,5.3333
2.8667,85,1,ForestGuardian,True,-2089788878,1.5258,False,6.5000,0.0000,5.0000,-0.1679,2.4947,5.3333
2.8833,86,1,ForestGuardian,True,-2089788878,1.5289,False,6.5000,0.0000,5.0000,-0.1679,2.4943,5.3333
2.9000,86,1,ForestGuardian,True,-2089788878,1.5321,False,6.5000,0.0000,5.0000,-0.1679,2.4937,5.3333
2.9167,87,1,ForestGuardian,True,-2089788878,1.5352,False,6.5000,0.0000,5.0000,-0.1679,2.4929,5.3333
2.9333,87,1,ForestGuardian,True,-2089788878,1.5383,False,6.5000,0.0000,5.0000,-0.1678,2.4918,5.3333
2.9500,88,1,ForestGuardian,True,-2089788878,1.5414,False,6.5000,0.0000,5.0000,-0.1678,2.4906,5.3333
2.9667,88,1,ForestGuardian,True,-2089788878,1.5446,False,6.5000,0.0000,5.0000,-0.1678,2.4900,5.3333
2.9833,89,1,ForestGuardian,True,-2089788878,1.5477,False,6.5000,0.0000,5.0000,-0.1678,2.4894,5.3333
3.0000,89,1,ForestGuardian,True,-2089788878,1.5508,False,6.5000,0.0000,5.0000,-0.1678,2.4887,5.3333
3.0167,90,1,ForestGuardian,True,-2089788878,1.5539,False,6.5000,0.0000,5.0000,-0.1678,2.4881,5.3333
3.0333,90,1,ForestGuardian,True,-2089788878,1.5571,True,6.7497,0.0000,5.0000,-0.1677,2.5326,5.3333
3.0500,91,1,ForestGuardian,True,-2089788878,1.5602,True,6.7079,0.0000,5.0000,-0.1741,2.5148,5.3333
3.0667,91,1,ForestGuardian,True,-2089788878,1.5633,True,6.6731,0.0000,5.0000,-0.1726,2.4839,5.3333
3.0833,92,1,ForestGuardian,True,-2089788878,1.5664,True,6.6441,0.0000,5.0000,-0.1602,2.4824,5.3333
3.1000,92,1,ForestGuardian,True,-2089788878,1.5696,True,6.6200,0.0000,5.0000,-0.1469,2.4295,5.3333
3.1167,93,1,ForestGuardian,True,842034103,0.1786,False,6.5999,0.0000,5.0000,-0.1446,2.5307,0.4667
3.1333,93,1,ForestGuardian,True,842034103,0.2143,False,6.5831,0.0000,5.0000,-0.1460,2.4291,0.4667
3.1500,94,1,ForestGuardian,True,842034103,0.2500,False,6.5692,0.0000,5.0000,-0.1462,2.3717,0.4667
3.1667,94,1,ForestGuardian,True,842034103,0.2857,False,6.5576,0.0000,5.0000,-0.1474,2.3238,0.4667
3.1833,95,1,ForestGuardian,True,842034103,0.3214,False,6.5480,0.0000,5.0000,-0.1478,2.2708,0.4667
3.2000,95,1,ForestGuardian,True,842034103,0.3571,False,6.5399,0.0000,5.0000,-0.1475,2.2291,0.4667
3.2167,96,1,ForestGuardian,True,842034103,0.3929,False,6.5332,0.0000,5.0000,-0.1488,2.2140,0.4667
3.2333,96,1,ForestGuardian,True,842034103,0.4286,False,6.5277,0.0000,5.0000,-0.1504,2.2102,0.4667
3.2500,97,1,ForestGuardian,True,842034103,0.4643,False,6.5230,0.0000,5.0000,-0.1505,2.2046,0.4667
3.2667,97,1,ForestGuardian,True,842034103,0.5000,False,6.5192,0.0000,5.0000,-0.1508,2.2043,0.4667
3.2833,98,1,ForestGuardian,True,842034103,0.5357,False,6.5160,0.0000,5.0000,-0.1501,2.2085,0.4667
3.3000,98,1,ForestGuardian,True,842034103,0.5714,False,6.5133,0.0000,5.0000,-0.1481,2.2164,0.4667
3.3167,99,1,ForestGuardian,True,842034103,0.6071,False,6.5111,0.0000,5.0000,-0.1470,2.2252,0.4667
3.3333,99,1,ForestGuardian,True,842034103,0.6429,False,6.5092,0.0000,5.0000,-0.1470,2.2327,0.4667
3.3500,100,1,ForestGuardian,True,842034103,0.6786,False,6.5077,0.0000,5.0000,-0.1472,2.2396,0.4667
3.3667,100,1,ForestGuardian,True,842034103,0.7143,False,6.5064,0.0000,5.0000,-0.1469,2.2449,0.4667
3.3833,101,1,ForestGuardian,True,842034103,0.7500,False,6.5053,0.0000,5.0000,-0.1470,2.2481,0.4667
3.4000,101,1,ForestGuardian,True,842034103,0.7857,False,6.5044,0.0000,5.0000,-0.1469,2.2491,0.4667
3.4167,102,1,ForestGuardian,True,842034103,0.8214,True,6.5037,0.0000,5.0000,-0.1574,2.2756,0.4667
3.4333,102,1,ForestGuardian,True,842034103,0.8571,True,6.5031,0.0000,5.0000,-0.1719,2.3129,0.4667
3.4500,103,1,ForestGuardian,True,842034103,0.8929,True,6.5026,0.0000,5.0000,-0.1820,2.3640,0.4667
3.4667,103,1,ForestGuardian,True,842034103,0.9286,True,6.5021,0.0000,5.0000,-0.1808,2.4018,0.4667
3.4833,104,1,ForestGuardian,True,842034103,0.9643,True,6.5018,0.0000,5.0000,-0.1789,2.4298,0.4667
3.5000,104,1,ForestGuardian,True,842034103,1.0000,True,6.5015,0.0000,5.0000,-0.1761,2.4485,0.4667
3.5167,105,1,ForestGuardian,True,842034103,1.0357,True,6.5012,0.0000,5.0000,-0.1738,2.4596,0.4667
3.5333,105,1,ForestGuardian,True,842034103,1.0714,True,6.5010,0.0000,5.0000,-0.1707,2.4685,0.4667
3.5500,106,1,ForestGuardian,True,-2089788878,0.0269,False,6.5009,0.0000,5.0000,-0.1677,2.4743,5.3333
3.5667,106,1,ForestGuardian,True,-2089788878,0.0300,False,6.5007,0.0000,5.0000,-0.1677,2.4745,5.3333
3.5833,107,1,ForestGuardian,True,-2089788878,0.0331,False,6.5006,0.0000,5.0000,-0.1677,2.4747,5.3333
3.6000,107,1,ForestGuardian,True,-2089788878,0.0362,False,6.5005,0.0000,5.0000,-0.1678,2.4749,5.3333
3.6167,108,1,ForestGuardian,True,-2089788878,0.0394,False,6.5004,0.0000,5.0000,-0.1678,2.4751,5.3333
3.6333,108,1,ForestGuardian,True,-2089788878,0.0425,False,6.5003,0.0000,5.0000,-0.1679,2.4753,5.3333
3.6500,109,1,ForestGuardian,True,-2089788878,0.0456,False,6.5003,0.0000,5.0000,-0.1680,2.4755,5.3333
3.6667,109,1,ForestGuardian,True,-2089788878,0.0487,False,6.5002,0.0000,5.0000,-0.1681,2.4756,5.3333
3.6833,110,1,ForestGuardian,True,-2089788878,0.0519,False,6.5002,0.0000,5.0000,-0.1682,2.4757,5.3333
