time,tick,attack,damage,variant,state,phase,upperWeight,lowerWeight,bladeX,bladeY,bladeZ,cast,abilityDamage,baseState,basePhase,deaths,timeScale,heldAnchor,flyingAnchors,handX,handY,handZ
4.333333,129,0,0,-1,other,2.866672,0.000000,0.000000,-0.017290,1.290624,0.849921,0,0,576708132,0.018400,0,1.000000,1,0,-0.187707,1.052305,0.520698
4.366667,130,0,0,-1,other,2.888894,0.000000,0.000000,-0.025090,1.298546,0.846638,0,0,576708132,0.022080,0,1.000000,1,0,-0.191012,1.048283,0.520509
4.400000,131,0,0,-1,other,2.911116,0.000000,0.000000,-0.035133,1.314611,0.839118,0,0,576708132,0.025760,0,1.000000,1,0,-0.194193,1.046855,0.516745
4.433333,132,0,0,-1,other,2.933338,0.000000,0.000000,-0.046070,1.337833,0.827972,0,0,576708132,0.029440,0,1.000000,1,0,-0.196573,1.048305,0.509742
4.466667,133,0,0,-1,other,2.955561,0.000000,0.000000,-0.056924,1.366870,0.813951,0,0,576708132,0.033120,0,1.000000,1,0,-0.197180,1.052759,0.500070
4.500000,134,0,0,-1,other,2.977783,0.000000,0.000000,-0.067206,1.398247,0.799844,0,0,576708132,0.036800,0,1.000000,1,0,-0.196042,1.057642,0.490477
4.533333,135,0,0,-1,other,3.000005,0.000000,0.000000,-0.078185,1.429024,0.784801,0,0,576708132,0.040480,0,1.000000,1,0,-0.196222,1.061638,0.480457
4.566667,136,0,0,-1,other,3.022228,0.000000,0.000000,-0.088459,1.457386,0.768576,0,0,576708132,0.044160,0,1.000000,1,0,-0.197751,1.064279,0.469752
4.600000,137,0,0,-1,other,3.044450,0.000000,0.000000,-0.096287,1.479957,0.753265,0,0,576708132,0.047840,0,1.000000,1,0,-0.198968,1.064992,0.459441
4.633333,138,0,0,-1,other,3.066672,0.000000,0.000000,-0.093127,1.489279,0.741327,1,0,576708132,0.051520,0,1.000000,1,0,-0.193415,1.060319,0.449350
4.666667,139,0,0,-1,other,3.088894,0.416667,0.208333,-0.029581,1.044370,1.154493,0,0,576708132,0.055200,0,1.000000,1,0,-0.261856,0.903023,0.146529
4.700000,140,0,0,-1,other,0.037037,0.833333,0.416667,-0.224607,1.441172,1.134704,0,0,576708132,0.003680,0,1.000000,1,0,-0.155198,0.956308,0.265003
4.733333,141,0,0,-1,other,0.074074,1.000000,0.625000,0.414306,1.471872,1.089501,0,0,576708132,0.007360,0,1.000000,1,0,-0.003322,1.019143,0.333982
4.766667,142,0,0,-1,other,0.111111,1.000000,0.833333,1.159255,1.425671,0.286395,0,0,576708132,0.011040,0,1.000000,1,0,0.233074,1.144655,0.331912
